30; 1; 3
3;4;0;0;7
5;13;0;0;1
6;14;0;0;34
7;13;0;0;26
8;9;0;0;8
12;11;0;0;37
15;17;0;0;19
20;17;0;0;15
21;4;0;0;1
21;14;0;0;1
22;17;0;0;6
22;27;0;0;6
23;19;0;0;11
24;16;0;0;1
24;29;0;0;2
25;18;0;0;19
26;29;0;0;48
6;9;1;0;17
7;14;1;0;10
12;14;1;0;3
12;27;1;0;1
15;28;1;0;6
20;4;1;0;6
21;1;1;0;1
22;13;1;0;3
23;17;1;0;1
25;0;1;0;16
26;18;1;0;20
2;1;2;0;4
2;16;2;0;1
20;27;2;0;16
22;19;2;0;3
22;29;2;0;3
23;10;2;0;7
25;11;2;0;3
